file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects\ethical_design\index.html,51,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,1,14
projects\ethical_design\index.html,52,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,1,59
projects\ethical_design\index.html,53,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,1,108
projects\ethical_design\index.html,54,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,23
projects\ethical_design\index.html,55,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,98
projects\ethical_design\index.html,56,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,1,2
projects\ethical_design\index.html,57,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,1,114
projects\ethical_design\index.html,58,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,20
projects\ethical_design\index.html,59,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,101
projects\ethical_design\index.html,60,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,105
projects\ethical_design\index.html,61,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,114
projects\ethical_design\index.html,62,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,111
projects\ethical_design\index.html,63,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,108
projects\ethical_design\index.html,64,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,112
projects\ethical_design\index.html,65,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,110
projects\ethical_design\index.html,66,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,113
projects\ethical_design\index.html,67,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,109
projects\ethical_design\index.html,68,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,88
projects\ethical_design\index.html,69,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,1,116
projects\ethical_design\index.html,70,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,16
projects\ethical_design\index.html,71,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,111
projects\ethical_design\index.html,72,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,111
projects\ethical_design\index.html,73,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,112
projects\ethical_design\index.html,74,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,110
projects\ethical_design\index.html,75,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,50
projects\ethical_design\index.html,76,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,1,112
projects\ethical_design\index.html,77,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,12
projects\ethical_design\index.html,78,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,114
projects\ethical_design\index.html,79,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,112
projects\ethical_design\index.html,80,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,112
projects\ethical_design\index.html,81,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,113
projects\ethical_design\index.html,82,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,110
projects\ethical_design\index.html,83,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,34
projects\ethical_design\index.html,84,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,1,107
projects\ethical_design\index.html,85,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,21
projects\ethical_design\index.html,86,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,114
projects\ethical_design\index.html,87,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,108
projects\ethical_design\index.html,88,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,114
projects\ethical_design\index.html,89,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,111
projects\ethical_design\index.html,90,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,113
projects\ethical_design\index.html,91,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,22
projects\ethical_design\index.html,92,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,0,0
projects\ethical_design\index.html,93,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,0,5
contact\index.html,1,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,0,13
contact\index.html,2,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,0,14
contact\index.html,3,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,0,0
contact\index.html,4,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,0,4
contact\index.html,5,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,2,20
contact\index.html,6,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,2,68
contact\index.html,7,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,2,28
contact\index.html,8,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,2,41
contact\index.html,9,html,ea2be03c,Franky,2025-10-11,12:20:22,-07:00,2025-10-11T12:20:22-07:00,2,48
contact\index.html,10,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,0,5
contact\index.html,11,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,0,0
contact\index.html,12,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,0,4
contact\index.html,13,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,2,35
contact\index.html,14,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,2,70
contact\index.html,15,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,4,5
contact\index.html,16,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,6,4
contact\index.html,17,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,6,42
contact\index.html,18,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,4,6
contact\index.html,19,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,4,5
contact\index.html,20,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,6,3
contact\index.html,21,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,6,26
contact\index.html,22,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,4,6
contact\index.html,23,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,4,5
contact\index.html,24,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,6,3
contact\index.html,25,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,6,40
contact\index.html,26,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,4,6
contact\index.html,27,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,4,21
contact\index.html,28,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,2,5
contact\index.html,29,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,0,5
contact\index.html,30,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,0,0
contact\index.html,31,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,0,5
about\index.html,1,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,0,13
about\index.html,2,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,0,14
about\index.html,3,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,0,0
about\index.html,4,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,0,4
about\index.html,5,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,2,20
about\index.html,6,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,2,68
about\index.html,7,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,2,26
about\index.html,8,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,2,41
about\index.html,9,html,ea2be03c,Franky,2025-10-11,12:20:22,-07:00,2025-10-11T12:20:22-07:00,2,48
about\index.html,10,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,0,5
about\index.html,11,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,0,0
about\index.html,12,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,0,4
about\index.html,13,html,2529a682,Franky,2025-10-04,22:32:24,-07:00,2025-10-04T22:32:24-07:00,2,17
about\index.html,14,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,4,7
about\index.html,15,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,6,15
about\index.html,16,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,6,82
about\index.html,17,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,4,8
about\index.html,18,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,4,7
about\index.html,19,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,6,16
about\index.html,20,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,6,7
about\index.html,21,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,8,52
about\index.html,22,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,12,42
about\index.html,23,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,8,36
about\index.html,24,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,6,8
about\index.html,25,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,6,7
about\index.html,26,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,8,62
about\index.html,27,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,12,42
about\index.html,28,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,8,39
about\index.html,29,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,6,8
about\index.html,30,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,4,8
about\index.html,31,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,4,7
about\index.html,32,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,6,22
about\index.html,33,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,6,7
about\index.html,34,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,8,47
about\index.html,35,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,12,42
about\index.html,36,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,8,2
about\index.html,37,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,10,36
about\index.html,38,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,10,25
about\index.html,39,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,10,22
about\index.html,40,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,8,3
about\index.html,41,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,6,8
about\index.html,42,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,4,8
about\index.html,43,html,2529a682,Franky,2025-10-04,22:32:24,-07:00,2025-10-04T22:32:24-07:00,2,4
about\index.html,44,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,0,5
about\index.html,45,html,2928fba3,Franky,2025-10-19,12:09:58,-07:00,2025-10-19T12:09:58-07:00,0,0
about\index.html,46,html,65b70ad6,Franky,2025-09-30,21:05:18,-07:00,2025-09-30T21:05:18-07:00,0,5
